order_id,order_date,region,customer_segment,category,product,quantity,unit_price,discount,revenue,cost,profit
1579,2024-08-01,South,Consumer,Furniture,Office Chair,5,9708.522280313375,0.0,48542.61,38462.74,10079.87
1580,2024-03-08,north,Small Business,Groceries,Cooking Oil 1L,1,147.4723108185583,0.0,147.47,117.58,29.89
1581,2024-10-24,West,Consumer,Electronics,Laptop,5,23277.810100410617,0.1,104750.15,77237.08,27513.07
1582,2024-12-05,West,Consumer,Furniture,Office Chair,2,13543.658149261288,0.1,24378.58,14867.93,9510.65
1583,2024-12-05,Central,Corporate,Furniture,Sofa,5,20751.23510387486,0.05,98568.37,55742.14,42826.23
1584,2024-10-04,Central,Consumer,Electronics,Smartphone,4,48056.21054860083,0.1,173002.36,113034.94,59967.42
1585,2024-05-14,North,Corporate,Clothing,Jacket,3,1786.4502553092,0.0,5359.35,3979.87,1379.48
1586,2024-12-25,North,Consumer,Groceries,Snacks Pack,5,241.63245628400117,0.2,966.53,580.07,386.46
1587,2024-12-27,Central,Consumer,Groceries,Snacks Pack,1,431.9119988813477,0.1,388.72,271.75,116.97
1588,2024-08-26,North,Corporate,Furniture,Sofa,3,6162.530284937889,0.0,18487.59,11985.4,6502.19
1589,2024-08-09,North,Consumer,Electronics,Laptop,5,20088.232526065465,0.2,80352.93,57272.58,23080.35
1590,2024-04-12,South,Consumer,Electronics,Smartwatch,5,50382.25076881844,0.2,201529.0,123042.13,78486.87
1591,2024-11-22,North,Consumer,Clothing,Jeans,1,3272.7156856174693,0.0,3272.72,2416.59,856.13
1592,2024-12-07,West,,Groceries,Rice 5kg,4,170.97333475386267,0.1,615.5,454.45,161.05
1593,2024-07-07,South,Corporate,Electronics,Laptop,5,9941.398033103847,0.0,49706.99,32158.14,17548.85
1594,2024-07-07,East,Consumer,Clothing,Sneakers,4,894.6957993752853,0.2,2863.03,1840.35,1022.68
1595,2024-04-07,North,Corporate,Electronics,Smartphone,3,45786.43383106031,0.0,137359.3,92085.3,45274.0
1596,2024-07-27,East,Small Business,Furniture,Study Table,2,22619.161270777422,0.1,40714.49,29377.5,11336.99
1597,2024-11-06,North,Consumer,Furniture,Study Table,2,14438.67762835574,0.2,23101.88,13838.84,9263.04
1598,2024-09-09,South,Consumer,Groceries,Cooking Oil 1L,3,385.2038723059204,0.2,924.49,583.73,340.76
1599,2024-06-22,Central,Consumer,Groceries,Cooking Oil 1L,2,161.37447728225226,0.15,274.34,198.24,76.1
1600,2024-08-01,North,Small Business,Electronics,Laptop,1,10198.036952866758,0.15,8668.33,6786.45,1881.88
1601,2024-01-03,West,Consumer,Groceries,Tea 250g,3,399.2027242757039,0.2,958.09,584.57,373.52
1602,2024-11-29,North,Corporate,Electronics,Smartphone,2,35556.54697175466,0.0,71113.09,46237.95,24875.14
1603,2024-06-26,West,Corporate,Electronics,Tablet,4,25305.696016186233,0.1,91100.51,51199.06,39901.45
1604,2024-12-19,South,Consumer,Electronics,Smartwatch,4,57391.58410362322,0.05,218088.02,169359.84,48728.18
1605,2024-01-15,North,Small Business,Groceries,Rice 5kg,3,359.1429756611068,0.0,1077.43,724.73,352.7
1606,2024-08-06,Central,Consumer,Clothing,T-Shirt,5,788.1652258670092,0.2,3152.66,1932.33,1220.33
1607,2024-02-26,east,Consumer,Furniture,Bookshelf,4,23680.861369032278,0.15,80514.93,60063.35,20451.58
1608,2024-01-01,West,Consumer,Clothing,Jacket,2,3235.3641272619197,0.1,5823.66,4613.71,1209.95
1609,2024-07-31,East,Small Business,Clothing,Jeans,3,3524.0528371062064,0.2,8457.73,6495.52,1962.21
1610,2024-09-17,Central,Consumer,Electronics,Smartwatch,4,47272.70545568418,0.1,170181.74,107523.26,62658.48
1611,2024-02-27,Central,Consumer,Clothing,T-Shirt,3,2038.005826700701,0.05,5808.32,3260.4,2547.92
1612,2024-03-21,North,Consumer,Furniture,Office Chair,4,21100.570579875315,0.0,84402.28,47115.75,37286.53
1613,2024-02-08,Central,Small Business,Clothing,Jeans,2,3826.2391924879335,0.15,6504.61,4791.14,1713.47
1614,2024-08-02,North,Corporate,Furniture,Sofa,2,12400.326403789488,0.0,24800.65,17206.41,7594.24
1615,2024-02-13,Central,Small Business,Electronics,Tablet,3,4188.794375149953,0.0,12566.38,7661.53,4904.85
1616,2024-10-07,North,Consumer,Clothing,Jeans,3,691.8696981302755,0.2,1660.49,953.31,707.18
1617,2024-07-30,North,Consumer,Groceries,Cooking Oil 1L,2,424.3842278443172,0.1,763.89,556.19,207.7
1618,2024-11-21,Central,Corporate,Electronics,Smartwatch,2,29915.869362085974,0.0,59831.74,41750.36,18081.38
1619,2024-09-09,West,Small Business,Groceries,Tea 250g,4,59.743200229933095,0.05,227.02,181.54,45.48
1620,2024-08-19,Central,Consumer,Groceries,Rice 5kg,3,476.008137453023,0.2,1142.42,838.46,303.96
1621,2024-07-25,Central,Consumer,Electronics,Headphones,4,59388.66279250238,0.0,237554.65,151018.8,86535.85
1622,2024-08-27,South,Consumer,Electronics,Laptop,5,19464.32116537546,0.0,97321.61,57036.58,40285.03
1623,2024-06-23,West,Consumer,Clothing,T-Shirt,4,1845.2337530935795,0.1,6642.84,4402.86,2239.98
1624,2024-06-14,North,Consumer,Electronics,Smartwatch,4,12797.686155428584,0.1,46071.67,28450.95,17620.72
1625,2024-06-29,West,Small Business,Clothing,Sneakers,4,2603.214030393204,0.1,9371.57,7060.11,2311.46
1626,2024-12-25,West,Corporate,Electronics,Smartphone,5,2685.807031873577,0.0,13429.04,8860.16,4568.88
1627,2024-12-09,Central,Corporate,Clothing,Sneakers,3,1676.0618330651916,0.05,4776.78,3139.63,1637.15
1628,2024-04-13,West,Consumer,Electronics,Tablet,5,51389.11085162244,0.2,205556.44,119613.41,85943.03
1629,2024-09-07,West,Corporate,Electronics,Laptop,2,20135.94124037039,0.2,32217.51,21413.6,10803.91
1630,2024-03-02,Central,Consumer,Electronics,Smartphone,3,48821.1938212519,0.1,131817.22,76555.75,55261.47
1631,2024-06-17,West,Small Business,Furniture,Sofa,3,7402.844006018488,0.1,19987.68,11859.5,8128.18
1632,2024-10-30,South,Consumer,Groceries,Snacks Pack,3,309.40370340594797,0.0,928.21,522.97,405.24
1633,2024-10-11,Central,Consumer,Furniture,Study Table,3,24227.644286505765,0.05,69048.79,44086.4,24962.39
1634,2024-03-26,North,Consumer,Furniture,Sofa,1,23224.974185762545,0.05,22063.73,15156.21,6907.52
1635,2024-08-24,South,Consumer,Groceries,Tea 250g,5,366.7659920764845,0.05,1742.14,1135.12,607.02
1636,2024-12-23,South,Small Business,Electronics,Headphones,4,1956.7914105523264,0.05,7435.81,4869.04,2566.77
1637,2024-10-10,East,Consumer,Electronics,Headphones,4,20101.598892627357,0.1,72365.76,44447.4,27918.36
1638,2024-06-05,North,Corporate,Clothing,Jeans,4,1786.5066507216864,0.1,6431.42,4955.58,1475.84
1639,2024-10-03,East,Consumer,Electronics,Tablet,4,8542.257182909798,0.2,27335.22,15761.24,11573.98
1640,2024-04-25,South,Small Business,Electronics,Headphones,1,55161.79240197079,0.1,49645.61,31868.63,17776.98
1641,2024-10-29,South,Consumer,Clothing,Jacket,2,3351.0587473344913,0.0,6702.12,5094.75,1607.37
1642,2024-11-20,West,Small Business,Clothing,T-Shirt,4,1054.291297680737,0.0,4217.17,2642.77,1574.4
1643,2024-01-02,Central,Consumer,Furniture,Office Chair,4,15827.549526272358,0.15,53813.67,39758.03,14055.64
1644,2024-03-27,Central,Consumer,Electronics,Smartwatch,4,3322.9976622294434,0.05,12627.39,7190.5,5436.89
1645,2024-06-03,West,Consumer,Electronics,Smartwatch,1,3597.950309597525,0.0,3597.95,2373.51,1224.44
1646,2024-02-08,South,Consumer,Clothing,Sneakers,3,949.5095113342122,0.0,2848.53,1630.64,1217.89
1647,2024-07-20,East,Consumer,Furniture,Office Chair,5,18021.94690929867,0.1,81098.76,61260.78,19837.98
1648,2024-05-03,Central,Corporate,Clothing,T-Shirt,2,1631.4764654958547,0.0,3262.95,2198.1,1064.85
1649,2024-04-03,East,Consumer,Clothing,Jeans,4,3601.44407945904,0.0,14405.78,8269.32,6136.46
1650,2024-02-24,Central,Small Business,Electronics,Smartphone,3,53385.6348879884,0.1,144141.21,103286.66,40854.55
1651,2024-01-22,North,Corporate,Electronics,Smartphone,1,29745.841731999062,0.1,26771.26,17126.1,9645.16
1652,2024-03-19,South,Corporate,Groceries,Rice 5kg,4,364.9042565026043,0.1,1313.66,1014.5,299.16
1653,2024-07-14,south,Consumer,Furniture,Office Chair,5,21991.205871551738,0.1,98960.43,74071.77,24888.66
1654,2024-10-04,North,Small Business,Furniture,Sofa,2,21983.169872136972,0.0,43966.34,34286.01,9680.33
1655,2024-04-04,North,Consumer,Groceries,Rice 5kg,3,297.8284210069799,0.0,893.49,662.99,230.5
1656,2024-02-25,Central,Corporate,Furniture,Office Chair,5,24733.586971326917,0.2,98934.35,61224.92,37709.43
1657,2024-02-05,East,Corporate,Electronics,Laptop,1,3940.900381929942,0.05,3743.86,2208.37,1535.49
1658,2024-02-17,South,Consumer,Clothing,Jacket,3,3304.414164469282,0.1,8921.92,6726.27,2195.65
1659,2024-09-30,Central,Corporate,Groceries,Cooking Oil 1L,5,157.1422438861615,0.05,746.43,545.58,200.85
1660,2024-11-16,East,Consumer,Furniture,Study Table,3,5418.418342037397,0.0,16255.26,10197.36,6057.9
1661,2024-01-29,Central,Consumer,Clothing,T-Shirt,5,1548.876075941418,0.2,6195.5,3880.34,2315.16
1662,2024-06-25,North,Corporate,Electronics,Tablet,5,52945.670734893116,0.15,225019.1,167821.25,57197.85
1663,2024-08-24,West,Small Business,Clothing,T-Shirt,4,2896.824841493692,0.1,10428.57,7215.95,3212.62
1664,2024-06-22,West,Corporate,Furniture,Bookshelf,1,20318.8014415998,0.2,16255.04,11375.43,4879.61
1665,2024-02-08,East,Corporate,Clothing,T-Shirt,3,991.8374986309377,0.05,2826.74,2097.96,728.78
1666,2024-10-10,East,Consumer,Clothing,Sneakers,3,3349.731344563691,0.15,8541.81,5473.39,3068.42
1667,2024-09-11,Central,Consumer,Electronics,Headphones,5,12258.854997120266,0.0,61294.27,37206.97,24087.3
1668,2024-01-28,East,Consumer,Electronics,Tablet,5,23948.015430239477,0.1,107766.07,80123.55,27642.52
1669,2024-05-29,Central,Consumer,Clothing,T-Shirt,5,2884.0724943350147,0.0,14420.36,8530.95,5889.41
1670,2024-01-31,East,Corporate,Electronics,Smartwatch,3,2708.718318215748,0.0,8126.15,4600.4,3525.75
1671,2024-06-15,North,Small Business,Electronics,Laptop,5,40772.79431711553,0.05,193670.77,127333.3,66337.47
1672,2024-03-29,Central,Consumer,Clothing,Jeans,4,1246.7379751518329,0.2,3989.56,3051.84,937.72
1673,2024-11-18,Central,Corporate,Electronics,Tablet,2,41575.14277895424,0.1,74835.26,58981.15,15854.11
1674,2024-06-09,East,Consumer,Electronics,Tablet,4,33790.49042339911,0.0,135161.96,93038.67,42123.29
1675,2024-07-17,South,Consumer,Electronics,Tablet,3,10145.371808481588,0.0,30436.12,18586.96,11849.16
1676,2024-08-01,South,Small Business,Electronics,Smartphone,2,44737.5171617547,0.0,89475.03,70117.23,19357.8
1677,2024-12-11,North,Corporate,Clothing,Sneakers,5,1321.9854176576418,0.0,6609.93,4142.97,2466.96
1678,2024-11-08,South,Consumer,Clothing,Sneakers,3,1709.7977569661873,0.2,4103.51,2562.59,1540.92
1679,2024-02-14,East,Consumer,Groceries,Cooking Oil 1L,1,561.944209619141,0.0,561.94,351.29,210.65
1680,2024-02-09,East,Consumer,Clothing,Jeans,4,3735.5639491682587,0.0,14942.26,10100.58,4841.68
1681,2024-06-13,North,Consumer,Electronics,Tablet,5,30483.92394932227,0.2,121935.7,76819.64,45116.06
1682,2024-10-29,North,Corporate,Electronics,Headphones,2,56852.48261099107,0.1,102334.47,69539.7,32794.77
1683,2024-07-13,North,Consumer,Electronics,Smartwatch,5,32760.31908827369,0.0,163801.6,110536.73,53264.87
1684,2024-01-16,Central,Consumer,Electronics,Headphones,4,6383.352124780817,0.15,21703.4,11988.75,9714.65
1685,2024-01-24,North,Corporate,Clothing,Jacket,4,3428.3709238397914,0.05,13027.81,7437.67,5590.14
1686,2024-10-12,North,Small Business,Groceries,Tea 250g,2,470.17554167057574,0.0,940.35,657.63,282.72
1687,2024-08-05,East,Corporate,Clothing,Jacket,3,1612.9432215294848,0.0,4838.83,3587.52,1251.31
1688,2024-11-10,North,Corporate,Clothing,Jacket,1,1060.3386962048428,0.0,1060.34,821.87,238.47
1689,2024-02-03,Central,Small Business,Clothing,T-Shirt,5,2789.3677090726983,0.0,13946.84,8456.54,5490.3
1690,2024-01-20,South,Consumer,Clothing,Jacket,3,887.3753559140416,0.2,2129.7,1687.61,442.09
1691,2024-09-12,North,Corporate,Electronics,Smartphone,1,50836.62603901139,0.05,48294.79,29724.36,18570.43
1692,2024-12-28,West,Consumer,Clothing,T-Shirt,5,3258.6128736618466,0.0,16293.06,10206.53,6086.53
1693,2024-10-14,West,Small Business,Clothing,Jeans,5,1131.901495610583,0.2,4527.61,2621.3,1906.31
1694,2024-04-12,Central,Corporate,Electronics,Laptop,5,51792.677459977516,0.1,233067.05,142006.85,91060.2
1695,2024-07-30,South,Small Business,Clothing,Jacket,1,1823.0384598505952,0.1,1640.73,1250.21,390.52
1696,2024-01-19,West,Small Business,Furniture,Study Table,1,6392.284648462736,0.2,5113.83,2997.97,2115.86
1697,2024-11-27,West,Consumer,Furniture,Office Chair,1,24685.582054680814,0.05,23451.3,16508.75,6942.55
1698,2024-03-10,Central,Consumer,Electronics,Headphones,2,4257.649533784765,0.05,8089.53,5440.62,2648.91
1699,2024-04-07,East,Consumer,Furniture,Office Chair,3,7619.265515279696,0.0,22857.8,14707.47,8150.33
1700,2024-04-18,Central,Consumer,Electronics,Laptop,4,39657.00628975233,0.05,150696.62,84050.32,66646.3
1701,2024-03-17,North,Corporate,Electronics,Headphones,4,9410.87626590606,0.15,31996.98,23685.82,8311.16
1702,2024-05-18,East,Consumer,Electronics,Smartwatch,3,12552.320493748626,0.0,37656.96,21554.91,16102.05
1703,2024-07-12,East,Consumer,Electronics,Smartphone,1,7491.167702917713,0.0,7491.17,4861.02,2630.15
1704,2024-04-20,East,Corporate,Clothing,Jacket,4,2070.910473028363,0.2,6626.91,4269.58,2357.33
1705,2024-09-05,Central,Consumer,Electronics,Smartwatch,2,10975.554167196993,0.2,17560.89,10992.51,6568.38
1706,2024-11-29,South,Consumer,Clothing,Jeans,2,3377.843343968846,0.15,5742.33,3858.97,1883.36
1707,2024-03-01,West,Consumer,Furniture,Sofa,5,7146.996030677451,0.2,28587.98,21275.75,7312.23
1708,2024-08-24,East,Small Business,Clothing,Jeans,2,2350.8274040351944,0.05,4466.57,3046.65,1419.92
1709,2024-01-19,South,Small Business,Electronics,Headphones,1,51852.10278541372,0.1,46666.89,27072.92,19593.97
1710,2024-11-16,Central,Corporate,Clothing,Jacket,3,729.5862487044859,0.2,1751.01,986.65,764.36
1711,2024-08-24,East,Corporate,Electronics,Laptop,3,51387.55258294634,0.1,138746.39,88789.48,49956.91
1712,2024-06-11,West,Corporate,Groceries,Cooking Oil 1L,3,581.8804717755705,0.15,1483.8,1075.64,408.16
1713,2024-05-03,Central,Consumer,Groceries,Tea 250g,5,556.9653847647912,0.15,2367.1,1307.94,1059.16
1714,2024-11-13,North,Consumer,Electronics,Tablet,4,30958.174960043063,0.1,111449.43,70584.59,40864.84
1715,2024-12-19,Central,Consumer,Groceries,Cooking Oil 1L,1,220.1517769249711,0.15,187.13,103.11,84.02
1716,2024-10-06,East,Corporate,Furniture,Bookshelf,1,23902.301071459806,0.0,23902.3,14482.85,9419.45
1717,2024-12-09,North,Corporate,Electronics,Laptop,5,44688.2498238189,0.0,223441.25,162388.82,61052.43
1718,2024-02-23,East,Consumer,Electronics,Headphones,5,47390.99581326268,0.15,201411.73,133494.36,67917.37
1719,2024-11-08,South,Consumer,Groceries,Tea 250g,1,407.96109736029865,0.0,407.96,239.85,168.11
1720,2024-07-31,East,Consumer,Furniture,Sofa,5,12814.878786777495,0.15,54463.23,43271.03,11192.2
1721,2024-10-29,East,Consumer,Clothing,Jeans,3,2662.977733827638,0.15,6790.59,4787.76,2002.83
1722,2024-06-30,West,Small Business,Groceries,Snacks Pack,2,173.2726988130433,0.0,346.55,274.53,72.02
1723,2024-04-28,East,Consumer,Clothing,Sneakers,1,3383.7601255793747,0.05,3214.57,2019.48,1195.09
1724,2024-02-23,North,Consumer,Clothing,T-Shirt,3,1831.056705548448,0.2,4394.54,3386.15,1008.39
1725,2024-08-30,North,Small Business,Clothing,T-Shirt,3,511.71171716180356,0.1,1381.62,843.84,537.78
1726,2024-05-26,East,Consumer,Clothing,Sneakers,4,1944.125347864574,0.05,7387.68,5847.92,1539.76
1727,2024-03-28,South,Consumer,Clothing,Sneakers,1,2386.3969779240206,0.1,2147.76,1443.83,703.93
1728,2024-10-20,East,Corporate,Electronics,Headphones,2,6419.947761198954,0.0,12839.9,9540.53,3299.37
1729,2024-01-22,North,Consumer,Electronics,Tablet,1,19407.081669220588,0.0,19407.08,13923.78,5483.3
1730,2024-03-19,West,Consumer,Furniture,Sofa,4,4564.727800500081,0.15,15520.07,9493.26,6026.81
1731,2024-08-25,North,Small Business,Furniture,Bookshelf,3,14490.906449433009,0.0,43472.72,33694.75,9777.97
1732,2024-08-12,Central,Consumer,Clothing,T-Shirt,5,2620.6594645933196,0.05,12448.13,9052.83,3395.3
1733,2024-09-15,East,Consumer,Electronics,Smartphone,4,41230.591060268365,0.2,131937.89,79133.12,52804.77
1734,2024-07-18,South,Small Business,Clothing,Jacket,1,2144.3502316801687,0.05,2037.13,1535.09,502.04
1735,2024-04-13,Central,Corporate,Furniture,Study Table,5,6400.929542143071,0.0,32004.65,24953.67,7050.98
1736,2024-12-08,East,Corporate,Furniture,Office Chair,3,10233.259987872309,0.05,29164.79,20921.88,8242.91
1737,2024-09-14,West,Consumer,Electronics,Laptop,2,23385.15039494393,0.2,37416.24,21744.56,15671.68
1738,2024-06-13,South,Consumer,Furniture,Sofa,4,21545.451998454133,0.1,77563.63,59090.73,18472.9
1739,2024-06-21,South,Corporate,Furniture,Office Chair,5,19481.08573710248,0.0,97405.43,55373.74,42031.69
1740,2024-01-23,North,Consumer,Groceries,Tea 250g,5,384.3296060453351,0.05,1825.57,1059.48,766.09
1741,2024-08-23,West,Corporate,Electronics,Tablet,5,12847.84240820132,0.0,64239.21,35364.98,28874.23
1742,2024-04-04,East,Corporate,Groceries,Snacks Pack,4,361.1947488023958,0.0,1444.78,1137.14,307.64
1743,2024-10-26,East,Consumer,Clothing,Jacket,5,1126.8258020784035,0.0,5634.13,3308.0,2326.13
1744,2024-09-09,South,Small Business,Electronics,Laptop,3,59710.527566587836,0.0,179131.58,102728.37,76403.21
1745,2024-10-16,West,Consumer,Clothing,T-Shirt,3,1711.004306377766,0.2,4106.41,2758.45,1347.96
1746,2024-09-24,West,Consumer,Furniture,Bookshelf,2,13647.12420700656,0.0,27294.25,21286.88,6007.37
1747,2024-04-01,South,Small Business,Clothing,Jeans,2,3276.2650909250965,0.0,6552.53,4072.08,2480.45
1748,2024-03-20,East,Consumer,Electronics,Smartwatch,4,25347.358547533764,0.05,96319.96,59886.94,36433.02
1749,2024-01-28,West,Consumer,Furniture,Bookshelf,2,10825.453038507514,0.0,21650.91,15931.75,5719.16
1750,2024-09-26,West,Consumer,Clothing,T-Shirt,1,3420.6468715036585,0.2,2736.52,1809.71,926.81
1751,2024-05-07,East,Consumer,Groceries,Cooking Oil 1L,4,334.2228989292312,0.0,1336.89,752.33,584.56
1752,2024-02-28,South,Small Business,Groceries,Cooking Oil 1L,2,154.07942102209853,0.2,246.53,169.45,77.08
1753,2024-12-08,South,Consumer,Clothing,T-Shirt,3,1467.478193408126,0.0,4402.43,3163.8,1238.63
1754,2024-07-21,North,Consumer,Electronics,Laptop,1,48423.81215902966,0.2,38739.05,21778.56,16960.49
1755,2024-06-24,West,Corporate,Clothing,Jacket,3,2000.491250854235,0.15,5101.25,3296.15,1805.1
1756,2024-08-06,Central,Corporate,Furniture,Sofa,5,15196.117578525489,0.05,72181.56,52904.02,19277.54
1757,2024-01-31,Central,Small Business,Groceries,Snacks Pack,4,361.4167344735663,0.0,1445.67,1107.88,337.79
1758,2024-02-04,East,Small Business,Electronics,Smartwatch,5,26185.208765611387,0.05,124379.74,93644.04,30735.7
1759,2024-11-05,North,Consumer,Clothing,T-Shirt,2,1142.1934406723456,0.15,1941.73,1437.36,504.37
1760,2024-12-19,East,Consumer,Electronics,Smartphone,4,36489.89589432884,0.05,138661.6,101447.29,37214.31
1761,2024-10-28,West,Consumer,Furniture,Study Table,3,20241.63066386291,0.1,54652.4,43648.88,11003.52
1762,2024-01-23,West,Corporate,Groceries,Tea 250g,5,127.0374030231258,0.0,635.19,406.06,229.13
1763,2024-08-09,North,Consumer,Groceries,Snacks Pack,4,338.06488946091724,0.0,1352.26,868.29,483.97
1764,2024-04-16,West,Consumer,Electronics,Laptop,5,58428.18621915344,0.05,277533.88,181544.24,95989.64
1765,2024-10-09,East,Small Business,Electronics,Smartwatch,4,36553.029824734826,0.15,124280.3,96430.05,27850.25
1766,2024-06-06,Central,Small Business,Clothing,Jacket,1,3825.05985655657,0.05,3633.81,2297.73,1336.08
1767,2024-11-22,North,Small Business,Groceries,Rice 5kg,5,579.5979826772419,0.15,2463.29,1721.5,741.79
1768,2024-12-12,North,Consumer,Groceries,Rice 5kg,2,504.047380329045,0.2,806.48,644.41,162.07
1769,2024-10-11,West,Consumer,Furniture,Bookshelf,5,23741.813633559846,0.05,112773.61,63816.43,48957.18
1770,2024-07-27,North,Small Business,Electronics,Smartwatch,5,38864.56903312816,0.0,194322.85,136387.23,57935.62
1771,2024-10-09,South,Consumer,Groceries,Rice 5kg,5,100.18331676254651,0.0,500.92,371.42,129.5
1772,2024-08-08,West,Small Business,Electronics,Headphones,2,6657.046688759499,0.0,13314.09,8703.95,4610.14
1773,2024-10-19,West,Corporate,Electronics,Headphones,3,14441.90011385601,0.1,38993.13,26659.48,12333.65
1774,2024-09-12,Central,Consumer,Clothing,T-Shirt,2,3395.333713635199,0.15,5772.07,4448.44,1323.63
1775,2024-10-30,West,Consumer,Furniture,Office Chair,1,22506.185463891106,0.05,21380.88,15960.14,5420.74
1776,2024-05-14,West,Consumer,Clothing,Jeans,3,1274.1863590960265,0.0,3822.56,2242.69,1579.87
1777,2024-08-11,South,Consumer,Electronics,Smartphone,4,11581.652809886224,0.05,44010.28,27332.87,16677.41
1778,2024-01-12,Central,Corporate,Groceries,Tea 250g,2,475.01604126083714,0.1,855.03,648.66,206.37
1779,2024-06-17,South,Consumer,Electronics,Smartwatch,2,6518.778663329136,0.0,13037.56,10016.8,3020.76
1780,2024-05-03,Central,Consumer,Electronics,Tablet,4,35494.84851936256,0.05,134880.42,80661.78,54218.64
1781,2024-03-27,South,Consumer,Electronics,Headphones,2,6115.841446198057,0.1,11008.51,7753.36,3255.15
1782,2024-03-25,north,Corporate,Clothing,Jeans,2,1859.2658090518776,0.0,3718.53,2075.21,1643.32
1783,2024-02-18,Central,Small Business,Furniture,Office Chair,2,21933.10925266485,0.2,35092.97,20518.31,14574.66
1784,2024-12-13,West,Corporate,Electronics,Tablet,1,31406.022946361085,0.0,31406.02,20441.29,10964.73
1785,2024-09-15,South,Consumer,Electronics,Smartphone,2,59955.8963752155,0.15,101925.02,68095.05,33829.97
1786,2024-10-22,South,Corporate,Furniture,Study Table,1,11988.807588695643,0.1,10789.93,8214.51,2575.42
1787,2024-12-20,West,Corporate,Electronics,Tablet,4,2990.546864213933,0.1,10765.97,7555.18,3210.79
1788,2024-10-13,Central,Corporate,Electronics,Headphones,3,4835.526325084517,0.0,14506.58,8231.8,6274.78
1789,2024-03-12,East,Consumer,Electronics,Tablet,2,34349.8503314282,0.1,61829.73,40500.45,21329.28
1790,2024-03-02,East,Corporate,Groceries,Cooking Oil 1L,4,74.0491324852888,0.1,266.58,151.24,115.34
1791,2024-06-10,South,Consumer,Clothing,Jacket,4,2125.9186028058994,0.05,8078.49,5903.05,2175.44
1792,2024-09-16,Central,Consumer,Groceries,Rice 5kg,2,156.17130771157764,0.0,312.34,179.9,132.44
1793,2024-02-15,Central,Consumer,Electronics,Smartphone,4,31644.783101439567,0.0,126579.13,80167.84,46411.29
1794,2024-08-06,East,Consumer,Clothing,Jeans,2,3992.4322699151808,0.0,7984.86,5326.41,2658.45
1795,2024-06-08,Central,Corporate,Clothing,Sneakers,4,3626.912423491948,0.0,14507.65,8354.01,6153.64
1796,2024-11-05,South,Small Business,Electronics,Tablet,2,45129.361352811626,0.0,90258.72,53323.29,36935.43
1797,2024-01-28,East,Consumer,Furniture,Bookshelf,4,6230.797241694298,0.05,23677.03,13615.3,10061.73
1798,2024-04-16,West,Consumer,Groceries,Snacks Pack,2,528.9301188660515,0.0,1057.86,609.2,448.66
1799,2024-06-28,East,Corporate,Groceries,Snacks Pack,3,213.4321252789454,0.2,512.24,360.15,152.09
1800,2024-11-12,East,Small Business,Furniture,Study Table,2,20888.845766911592,0.0,41777.69,29255.84,12521.85
1801,2024-09-10,North,Consumer,Clothing,Sneakers,1,2826.0347362985926,0.0,2826.03,1587.36,1238.67
1802,2024-01-01,North,Consumer,Electronics,Smartwatch,4,37562.84770722832,0.05,142738.82,108324.08,34414.74
1803,2024-10-07,West,Consumer,Furniture,Office Chair,2,10593.051736694695,0.1,19067.49,12711.41,6356.08
1804,2024-03-18,Central,Consumer,Electronics,Smartwatch,4,36673.136552122334,0.0,146692.55,97780.0,48912.55
1805,2024-05-04,West,Consumer,Electronics,Smartwatch,5,49731.79020530337,0.0,248658.95,162289.73,86369.22
1806,2024-07-21,West,Small Business,Groceries,Rice 5kg,1,324.18936828051886,0.0,324.19,197.49,126.7
1807,2024-06-04,East,Consumer,Clothing,Sneakers,4,987.3045167978544,0.05,3751.76,2897.86,853.9
1808,2024-10-07,South,Corporate,Clothing,Jacket,5,1689.9926585660246,0.2,6759.97,4423.73,2336.24
1809,2024-03-25,East,Consumer,Electronics,Smartwatch,2,43314.00747220668,0.05,82296.61,45344.65,36951.96
1810,2024-09-19,Central,Consumer,Furniture,Bookshelf,2,23319.6343317625,0.0,46639.27,32519.67,14119.6
1811,2024-02-01,South,Corporate,Clothing,Jacket,1,2880.667602939462,0.1,2592.6,2008.35,584.25
1812,2024-01-12,West,Consumer,Furniture,Study Table,3,3389.2429822373206,0.0,10167.73,7174.88,2992.85
1813,2024-03-02,West,Consumer,Electronics,Tablet,1,31159.088767556663,0.0,31159.09,21876.55,9282.54
1814,2024-08-10,Central,Small Business,Furniture,Office Chair,2,17558.53939264677,0.0,35117.08,26386.84,8730.24
1815,2024-02-22,West,Small Business,Furniture,Study Table,4,17465.99124513389,0.1,62877.57,47576.9,15300.67
1816,2024-05-26,East,Consumer,Electronics,Smartwatch,3,4350.071533671252,0.0,13050.21,8722.42,4327.79
1817,2024-08-25,Central,Corporate,Clothing,Sneakers,5,3134.400172624599,0.0,15672.0,10695.6,4976.4
1818,2024-03-06,North,Consumer,Electronics,Headphones,4,36738.2087659321,0.0,146952.84,117362.62,29590.22
1819,2024-09-23,South,Consumer,Clothing,Jeans,1,2937.944698519291,0.1,2644.15,1572.88,1071.27
1820,2024-11-26,West,Consumer,Electronics,Smartphone,2,43269.74887302367,0.0,86539.5,65458.05,21081.45
1821,2024-04-08,East,Small Business,Electronics,Smartphone,1,10573.014845351505,0.15,8987.06,5360.98,3626.08
1822,2024-04-27,Central,Consumer,Electronics,Tablet,2,31554.21649838931,0.0,63108.43,40038.12,23070.31
